Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),32358,37079
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,1692,1893
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,9318,10492
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),12308,12629
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,4431,5370
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),6866,6866
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,947,1638
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),1892,1892
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,5652,13785
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),7970,14147
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,204,204
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,3688,4886
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),3641,6097
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,2019,2697
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),2725,2885
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC (PwD),Gender-Neutral,61,61
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,1201,1289
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),663,663
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,5223,14025
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),11381,19338
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,531,531
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,3115,4909
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),5857,6922
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,349,349
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,1648,2880
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),1808,4924
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,825,1170
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),502,502
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,19330,25841
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),19183,23859
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,583,642
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,6209,8741
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),9525,10079
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,3926,5064
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),4174,5112
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,1668,1944
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),2364,2364
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,14281,27609
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),25255,32254
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,7338,8562
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),10652,10899
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,351,351
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,4290,4827
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),4773,4995
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,SC (PwD),Gender-Neutral,242,242
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1340,1476
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),1824,1824
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,14066,19044
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),14289,17695
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,280,280
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,5015,5750
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),8012,8145
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL (PwD),Gender-Neutral,387,387
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,3130,3907
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),3427,3522
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,1823,2123
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),1423,1423
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,14463,21706
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),19841,24210
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,926,926
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,5203,7222
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),8408,9114
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,3735,4219
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),5268,5329
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC (PwD),Gender-Neutral,161,161
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1242,1685
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),1621,1621
"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,17656,27665
"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),29624,33921
"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,7066,8440
"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),10311,12498
"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,4025,4770
"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),5147,5147
"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,2368,2380
"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),3505,3505
"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,23345,29051
"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),35905,36682
"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,661,661
"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,7262,9260
"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),12028,12221
"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,453,453
"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,3829,5204
"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),6266,6266
"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1833,1880
"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),1855,1855
"National Institute of Technology, Andhra Pradesh","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,34741,38161
"National Institute of Technology, Andhra Pradesh","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),36878,36880
"National Institute of Technology, Andhra Pradesh","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,1939,1939
"National Institute of Technology, Andhra Pradesh","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,10485,12097
"National Institute of Technology, Andhra Pradesh","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),12960,12960
